wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,psid
Q505200,Andrew Holness,Andrew Holness,male,1972-07-22,11,,,Q1430943,Prime Minister of Jamaica,Q505200-d0a735e1-4e90-8388-e353-39c823f30c3e
